countrycode,year,rgdpe
LVA,1956,
LVA,1957,
LVA,1958,
LVA,1959,
LVA,1960,
LVA,1961,
LVA,1962,
LVA,1963,
LVA,1964,
LVA,1965,
LVA,1966,
LVA,1967,
LVA,1968,
LVA,1969,
LVA,1970,
LVA,1971,
LVA,1972,
LVA,1973,
LVA,1974,
LVA,1975,
LVA,1976,
LVA,1977,
LVA,1978,
LVA,1979,
LVA,1980,
LVA,1981,
LVA,1982,
LVA,1983,
LVA,1984,
LVA,1985,
LVA,1986,
LVA,1987,
LVA,1988,
LVA,1989,
LVA,1990,34784.2
LVA,1991,30468.13
LVA,1992,21928.12
LVA,1993,20373.06
LVA,1994,18213.67
LVA,1995,17265.69
LVA,1996,17373.73
LVA,1997,18642.11
LVA,1998,20229.64
LVA,1999,21453.79
LVA,2000,22314.92
LVA,2001,23585.14
LVA,2002,25259.57
LVA,2003,25489.61
LVA,2004,26838.68
LVA,2005,28220.55
LVA,2006,30959.17
LVA,2007,35791.55
LVA,2008,36711.49
LVA,2009,32593.12
LVA,2010,33636.89
LVA,2011,36140.55
MAC,1950,
MAC,1951,
MAC,1952,
MAC,1953,
MAC,1954,
MAC,1955,
MAC,1956,
MAC,1957,
MAC,1958,
MAC,1959,
MAC,1960,
MAC,1961,
MAC,1962,
MAC,1963,
MAC,1964,
MAC,1965,
MAC,1966,
MAC,1967,
MAC,1968,
MAC,1969,
MAC,1970,1458.6
MAC,1971,1572.87
MAC,1972,1695.91
MAC,1973,1828.2
MAC,1974,1975.04
MAC,1975,2133.75
MAC,1976,2297.46
MAC,1977,2476.8
MAC,1978,2676.72
MAC,1979,2872.79
MAC,1980,3110.21
MAC,1981,3383.81
MAC,1982,3558.61
MAC,1983,3936.42
MAC,1984,4359.32
MAC,1985,4441.48
MAC,1986,4857.92
MAC,1987,5783.71
MAC,1988,6433.49
MAC,1989,6825.68
MAC,1990,7668.01
MAC,1991,8197.64
MAC,1992,9893.47
MAC,1993,10493.18
MAC,1994,10801.63
MAC,1995,11474.08
MAC,1996,11396.73
MAC,1997,11206.5
MAC,1998,10504.04
MAC,1999,10422.55
MAC,2000,10700.35
MAC,2001,10990.15
MAC,2002,12057.72
MAC,2003,13870.31
MAC,2004,17617.49
MAC,2005,19194.84
MAC,2006,21943.49
MAC,2007,25060.74
MAC,2008,26147.44
MAC,2009,27505.16
MAC,2010,34742.09
MAC,2011,41397.61
MAR,1950,10804.25
MAR,1951,11239.49
MAR,1952,12030.13
MAR,1953,12404.7
MAR,1954,13187.61
MAR,1955,13076.22
MAR,1956,13295.04
MAR,1957,13098.53
MAR,1958,14086.3
MAR,1959,14461.27
MAR,1960,15140.95
MAR,1961,18814.31
MAR,1962,21342.06
MAR,1963,24922.6
MAR,1964,26623.57
MAR,1965,26264.33
MAR,1966,25399.13
MAR,1967,26218.97
MAR,1968,28034.3
MAR,1969,31112.97
MAR,1970,29692.66
MAR,1971,31437.66
MAR,1972,32307.71
MAR,1973,33397.16
MAR,1974,36939.15
MAR,1975,37995.75
MAR,1976,40803.31
MAR,1977,41736.43
MAR,1978,44058.02
MAR,1979,46880.54
MAR,1980,46836.01
MAR,1981,46306.29
MAR,1982,51658.36
MAR,1983,55083.89
MAR,1984,58789.41
MAR,1985,65807.5
MAR,1986,73234.02
MAR,1987,73991.67
MAR,1988,83067.54
MAR,1989,83295.8
MAR,1990,86310.98
MAR,1991,96436.33
MAR,1992,96422.45
MAR,1993,96454.62
MAR,1994,108683.39
MAR,1995,108043.12
MAR,1996,128354.91
MAR,1997,119430.16
MAR,1998,121650.09
MAR,1999,116090.71
MAR,2000,110264.94
MAR,2001,113128.61
MAR,2002,112837.42
MAR,2003,117833.09
MAR,2004,117858.75
MAR,2005,114323.92
MAR,2006,122270.34
MAR,2007,125855.79
MAR,2008,130465.59
MAR,2009,140625.38
MAR,2010,142952.19
MAR,2011,147031.16
MDA,1950,
MDA,1951,
MDA,1952,
MDA,1953,
MDA,1954,
MDA,1955,
MDA,1956,
MDA,1957,
MDA,1958,
MDA,1959,
MDA,1960,
MDA,1961,
MDA,1962,
MDA,1963,
MDA,1964,
MDA,1965,
MDA,1966,
MDA,1967,
MDA,1968,
MDA,1969,
MDA,1970,
MDA,1971,
MDA,1972,
MDA,1973,
MDA,1974,
MDA,1975,
MDA,1976,
MDA,1977,
MDA,1978,
MDA,1979,
MDA,1980,
MDA,1981,
MDA,1982,
MDA,1983,
MDA,1984,
MDA,1985,
MDA,1986,
MDA,1987,
MDA,1988,
MDA,1989,
MDA,1990,20470.32
MDA,1991,19515.89
MDA,1992,11366.45
MDA,1993,11368.8
MDA,1994,9741.47
MDA,1995,10279.45
MDA,1996,9530.33
MDA,1997,9286.81
MDA,1998,7821.62
MDA,1999,6780.44
MDA,2000,6797.28
MDA,2001,7156.27
MDA,2002,7760.27
MDA,2003,8390.63
MDA,2004,8968.7
MDA,2005,9544.44
MDA,2006,9972.07
MDA,2007,10305.87
MDA,2008,10778.33
MDA,2009,10552.06
MDA,2010,11311.93
MDA,2011,12034.02
MDG,1950,
MDG,1951,
MDG,1952,
MDG,1953,
MDG,1954,
MDG,1955,
MDG,1956,
MDG,1957,
MDG,1958,
MDG,1959,
MDG,1960,6074.93
MDG,1961,6301.17
MDG,1962,6600.76
MDG,1963,6635.09
MDG,1964,6774.61
MDG,1965,6648.97
MDG,1966,6897.72
MDG,1967,7180.79
MDG,1968,7796.38
MDG,1969,8086.2
MDG,1970,8655.02
MDG,1971,8919.17
MDG,1972,8869.17
MDG,1973,8565.93
MDG,1974,8376.08
MDG,1975,8304.89
MDG,1976,8382.77
MDG,1977,8506.8
MDG,1978,8178.48
MDG,1979,8381.94
MDG,1980,8481.22
MDG,1981,8277.7
MDG,1982,8849.31
MDG,1983,9611.6
MDG,1984,10352.29
MDG,1985,11150.76
MDG,1986,11302.22
MDG,1987,10905.6
MDG,1988,10687.13
MDG,1989,10478.88
MDG,1990,10394.22
MDG,1991,10147.41
MDG,1992,9901.95
MDG,1993,10215.5
MDG,1994,10328.19
MDG,1995,10564.9
MDG,1996,11109.03
MDG,1997,11613.8
MDG,1998,12432.26
MDG,1999,13172.97
MDG,2000,14080.74
MDG,2001,15235.3
MDG,2002,14059.09
MDG,2003,15576.3
MDG,2004,16106.4
MDG,2005,16773.94
MDG,2006,17488.88
MDG,2007,17652.87
MDG,2008,18540.41
MDG,2009,18036.31
MDG,2010,19578.23
MDG,2011,19962.73
MDV,1950,
MDV,1951,
MDV,1952,
MDV,1953,
MDV,1954,
MDV,1955,
MDV,1956,
MDV,1957,
MDV,1958,
MDV,1959,
MDV,1960,
MDV,1961,
MDV,1962,
MDV,1963,
MDV,1964,
MDV,1965,
MDV,1966,
MDV,1967,
MDV,1968,
MDV,1969,
MDV,1970,158.5
MDV,1971,165.36
MDV,1972,168.47
MDV,1973,170.59
MDV,1974,182.86
MDV,1975,178.31
MDV,1976,161.45
MDV,1977,181.14
MDV,1978,210
MDV,1979,251.21
MDV,1980,380.84
MDV,1981,430.12
MDV,1982,527.81
MDV,1983,456.23
MDV,1984,519.99
MDV,1985,588.05
MDV,1986,643.19
MDV,1987,700.46
MDV,1988,761.67
MDV,1989,830.84
MDV,1990,957.03
MDV,1991,1032.85
MDV,1992,1100.72
MDV,1993,1171.54
MDV,1994,1241.1
MDV,1995,1295.78
MDV,1996,1462.74
MDV,1997,1618.69
MDV,1998,1789.56
MDV,1999,1845.51
MDV,2000,2047.76
MDV,2001,2116.58
MDV,2002,2284.31
MDV,2003,2757.8
MDV,2004,2490.42
MDV,2005,2489.87
MDV,2006,3076.86
MDV,2007,3587.98
MDV,2008,3835.59
MDV,2009,3362.93
MDV,2010,3812.25
MDV,2011,4025.46
MEX,1950,109477.71
MEX,1951,118392.49
MEX,1952,124054.25
MEX,1953,120811.52
MEX,1954,134268.38
MEX,1955,145440.48
MEX,1956,155177.31
MEX,1957,166450.86
MEX,1958,174476.34
MEX,1959,179678.19
MEX,1960,192240.27
MEX,1961,198144.95
MEX,1962,206182.61
MEX,1963,225580.77
MEX,1964,255792.16
MEX,1965,269801.56
MEX,1966,287183.75
MEX,1967,301692.97
MEX,1968,327757.56
MEX,1969,340227.69
MEX,1970,360737.41
MEX,1971,377822.81
MEX,1972,409562.91
MEX,1973,443263.78
MEX,1974,471731.09
MEX,1975,498138.91
MEX,1976,525722.25
MEX,1977,543908.5
MEX,1978,594238.25
MEX,1979,657275
MEX,1980,735074.88
MEX,1981,794662.63
MEX,1982,785868.31
MEX,1983,739662.13
MEX,1984,751142.06
MEX,1985,757384
MEX,1986,704290.56
MEX,1987,719519.31
MEX,1988,705749.31
MEX,1989,729675.13
MEX,1990,769903.06
MEX,1991,798159.44
MEX,1992,829811
MEX,1993,853273.19
MEX,1994,894762.13
MEX,1995,821396
MEX,1996,863098.5
MEX,1997,926465
MEX,1998,968926.94
MEX,1999,1020309.06
MEX,2000,1098260.88
MEX,2001,1106399.13
MEX,2002,1120154
MEX,2003,1148513.63
MEX,2004,1209508.63
MEX,2005,1282210.25
MEX,2006,1362215.75
MEX,2007,1416707.13
MEX,2008,1441547.25
MEX,2009,1344539.5
MEX,2010,1413105.75
MEX,2011,1465172
MKD,1950,
MKD,1951,
MKD,1952,
MKD,1953,
MKD,1954,
MKD,1955,
MKD,1956,
MKD,1957,
MKD,1958,
MKD,1959,
MKD,1960,
MKD,1961,
MKD,1962,
MKD,1963,
MKD,1964,
MKD,1965,
MKD,1966,
MKD,1967,
MKD,1968,
MKD,1969,
MKD,1970,
MKD,1971,
MKD,1972,
MKD,1973,
MKD,1974,
MKD,1975,
MKD,1976,
MKD,1977,
MKD,1978,
MKD,1979,
MKD,1980,
MKD,1981,
MKD,1982,
MKD,1983,
MKD,1984,
MKD,1985,
MKD,1986,
MKD,1987,
MKD,1988,
MKD,1989,
MKD,1990,9605.58
MKD,1991,9725.62
MKD,1992,8955.02
MKD,1993,8767.21
MKD,1994,9000.22
MKD,1995,9405.35
MKD,1996,9535.73
MKD,1997,9673.11
MKD,1998,10096.58
MKD,1999,10981.63
MKD,2000,11674.13
MKD,2001,11611.92
MKD,2002,12015.96
MKD,2003,12319.02
MKD,2004,13267.42
MKD,2005,14414.17
MKD,2006,15236.13
MKD,2007,16549.95
MKD,2008,16794.98
MKD,2009,16685.64
MKD,2010,17117.44
MKD,2011,17833.38
MLI,1950,
MLI,1951,
MLI,1952,
MLI,1953,
MLI,1954,
MLI,1955,
MLI,1956,
MLI,1957,
MLI,1958,
MLI,1959,
MLI,1960,2199.09
MLI,1961,2177.66
MLI,1962,2161.32
MLI,1963,2291.87
MLI,1964,1926.95
MLI,1965,2066.76
MLI,1966,2105.04
MLI,1967,2184.74
MLI,1968,2471.86
MLI,1969,2537.53
MLI,1970,2728.18
MLI,1971,2780.45
MLI,1972,2464.76
MLI,1973,2514.42
MLI,1974,2399.32
MLI,1975,2638.69
MLI,1976,3052.02
MLI,1977,3213.23
MLI,1978,3148.56
MLI,1979,3524.21
MLI,1980,3380.82
MLI,1981,3729.68
MLI,1982,4116.93
MLI,1983,4050.75
MLI,1984,4121.9
MLI,1985,5170.58
MLI,1986,5673.45
MLI,1987,5406.94
MLI,1988,4960.76
MLI,1989,5408.35
MLI,1990,5510.55
MLI,1991,5579.94
MLI,1992,6124.1
MLI,1993,7276.92
MLI,1994,7123.61
MLI,1995,8013.4
MLI,1996,8536.68
MLI,1997,9164.62
MLI,1998,9948.14
MLI,1999,10232.57
MLI,2000,9839.06
MLI,2001,11436.71
MLI,2002,11979.11
MLI,2003,12176.72
MLI,2004,12945.35
MLI,2005,13354.6
MLI,2006,14776.49
MLI,2007,15355.75
MLI,2008,16326.84
MLI,2009,17047.18
MLI,2010,17874.15
MLI,2011,18448.74
MLT,1950,
MLT,1951,
MLT,1952,
MLT,1953,
MLT,1954,828.61
MLT,1955,835.67
MLT,1956,934.78
MLT,1957,968.82
MLT,1958,1043.77
MLT,1959,1069.14
MLT,1960,1134.62
MLT,1961,1161.9
MLT,1962,1132.01
MLT,1963,1132.96
MLT,1964,1161.09
MLT,1965,1224.33
MLT,1966,1355.41
MLT,1967,1449.23
MLT,1968,1587.43
MLT,1969,1754.44
MLT,1970,1895.02
MLT,1971,1735.24
MLT,1972,1578.81
MLT,1973,1428.63
MLT,1974,1425.5
MLT,1975,1709.46
MLT,1976,2009.13
MLT,1977,2171.54
MLT,1978,2433.57
MLT,1979,2628.7
MLT,1980,2795.11
MLT,1981,2951.01
MLT,1982,3087.65
MLT,1983,2982.18
MLT,1984,2990.5
MLT,1985,3060.2
MLT,1986,3202.81
MLT,1987,3351.43
MLT,1988,3738.86
MLT,1989,4012.11
MLT,1990,4237.22
MLT,1991,4538.67
MLT,1992,4677.36
MLT,1993,4810.15
MLT,1994,5091.88
MLT,1995,5418.93
MLT,1996,5524.52
MLT,1997,6272.25
MLT,1998,6977.34
MLT,1999,7537.75
MLT,2000,8231.93
MLT,2001,8008.83
MLT,2002,8342.57
MLT,2003,8188.14
MLT,2004,8064.62
MLT,2005,8170.25
MLT,2006,8381.51
MLT,2007,8905.48
MLT,2008,9309.29
MLT,2009,9387.48
MLT,2010,9752.42
MLT,2011,10020.61
MNE,1950,
MNE,1951,
MNE,1952,
MNE,1953,
MNE,1954,
MNE,1955,
MNE,1956,
MNE,1957,
MNE,1958,
MNE,1959,
MNE,1960,
MNE,1961,
MNE,1962,
MNE,1963,
MNE,1964,
MNE,1965,
MNE,1966,
MNE,1967,
MNE,1968,
MNE,1969,
MNE,1970,
MNE,1971,
MNE,1972,
MNE,1973,
MNE,1974,
MNE,1975,
MNE,1976,
MNE,1977,
MNE,1978,
MNE,1979,
MNE,1980,
MNE,1981,
MNE,1982,
MNE,1983,
MNE,1984,
MNE,1985,
MNE,1986,
MNE,1987,
MNE,1988,
MNE,1989,
MNE,1990,6312.85
MNE,1991,5634.69
MNE,1992,4313.66
MNE,1993,2736.48
MNE,1994,2782.86
MNE,1995,3190.21
MNE,1996,4048.35
MNE,1997,4417.04
MNE,1998,4713.95
MNE,1999,4239.61
MNE,2000,5049.05
MNE,2001,5000.57
MNE,2002,4332.96
MNE,2003,4506.68
MNE,2004,4724.63
MNE,2005,4957.29
MNE,2006,5747.58
MNE,2007,6589.65
MNE,2008,7058.32
MNE,2009,6872.83
MNE,2010,7034.66
MNE,2011,6948.78
MNG,1950,
MNG,1951,
MNG,1952,
MNG,1953,
MNG,1954,
MNG,1955,
MNG,1956,
MNG,1957,
MNG,1958,
MNG,1959,
MNG,1960,
MNG,1961,
MNG,1962,
MNG,1963,
MNG,1964,
MNG,1965,
MNG,1966,
MNG,1967,
MNG,1968,
MNG,1969,
MNG,1970,1238.44
MNG,1971,1297.3
MNG,1972,1343.52
MNG,1973,1462
MNG,1974,1524.49
MNG,1975,1613.15
MNG,1976,1673.71
MNG,1977,1838.6
MNG,1978,1921.49
MNG,1979,2005.89
MNG,1980,2312.13
MNG,1981,2111.61
MNG,1982,2505.31
MNG,1983,2871.74
MNG,1984,3276.77
MNG,1985,3283.43
MNG,1986,3546.64
MNG,1987,3861.73
MNG,1988,4092.27
MNG,1989,4085.55
MNG,1990,5855.04
MNG,1991,4265.91
MNG,1992,4028.22
MNG,1993,3309.75
MNG,1994,3567.29
MNG,1995,4634.93
MNG,1996,4299.9
MNG,1997,4533.89
MNG,1998,4345.53
MNG,1999,4564.15
MNG,2000,5129.79
MNG,2001,5663.41
MNG,2002,6213.03
MNG,2003,6888.27
MNG,2004,8191.34
MNG,2005,9748.65
MNG,2006,11946.14
MNG,2007,13262.19
MNG,2008,13402.61
MNG,2009,12714.03
MNG,2010,14776.6
MNG,2011,16526.46
MOZ,1950,
MOZ,1951,
MOZ,1952,
MOZ,1953,
MOZ,1954,
MOZ,1955,
MOZ,1956,
MOZ,1957,
MOZ,1958,
MOZ,1959,
MOZ,1960,3017.86
MOZ,1961,3073.07
MOZ,1962,3331.04
MOZ,1963,3438.48
MOZ,1964,3581.96
MOZ,1965,3644.93
MOZ,1966,3756.77
MOZ,1967,4125.07
MOZ,1968,4404.65
MOZ,1969,4702.87
MOZ,1970,4696.09
MOZ,1971,5050.77
MOZ,1972,5301.77
MOZ,1973,5549.19
MOZ,1974,5896.11
MOZ,1975,6018.27
MOZ,1976,6353.02
MOZ,1977,6356.93
MOZ,1978,6416.46
MOZ,1979,6592.76
MOZ,1980,6952.88
MOZ,1981,6928.96
MOZ,1982,6625.3
MOZ,1983,5751.25
MOZ,1984,6165.92
MOZ,1985,5663.43
MOZ,1986,5883.32
MOZ,1987,5237.69
MOZ,1988,5092.69
MOZ,1989,5519.14
MOZ,1990,5504.89
MOZ,1991,5694.48
MOZ,1992,5004.9
MOZ,1993,5366.65
MOZ,1994,5877.11
MOZ,1995,5868.83
MOZ,1996,7067.33
MOZ,1997,7899.48
MOZ,1998,8757.24
MOZ,1999,9122.9
MOZ,2000,9141.44
MOZ,2001,10096.86
MOZ,2002,11303.95
MOZ,2003,12359.32
MOZ,2004,13461.52
MOZ,2005,14846.49
MOZ,2006,16333.84
MOZ,2007,17777.49
MOZ,2008,19315.54
MOZ,2009,20592.29
MOZ,2010,21724.31
MOZ,2011,23217.47
MRT,1950,
MRT,1951,
MRT,1952,
MRT,1953,
MRT,1954,
MRT,1955,
MRT,1956,
MRT,1957,
MRT,1958,
MRT,1959,
MRT,1960,1029.54
MRT,1961,966.31
MRT,1962,1057.78
MRT,1963,1080.39
MRT,1964,1624.45
MRT,1965,1923.96
MRT,1966,1916.98
MRT,1967,2064.17
MRT,1968,2329.5
MRT,1969,2228.09
MRT,1970,2521.12
MRT,1971,2540.31
MRT,1972,2535.79
MRT,1973,2551.69
MRT,1974,2720.07
MRT,1975,3022.58
MRT,1976,3278.46
MRT,1977,3293.94
MRT,1978,3051.96
MRT,1979,3305.91
MRT,1980,3264.4
MRT,1981,3361.53
MRT,1982,3114.42
MRT,1983,3177.3
MRT,1984,3139.07
MRT,1985,3245.81
MRT,1986,3336.57
MRT,1987,3411.99
MRT,1988,3536.41
MRT,1989,3666.59
MRT,1990,3584.26
MRT,1991,3707.07
MRT,1992,3761.85
MRT,1993,4146.4
MRT,1994,4345.5
MRT,1995,4255.7
MRT,1996,4712.18
MRT,1997,4518.54
MRT,1998,4614.1
MRT,1999,4935.1
MRT,2000,4943.73
MRT,2001,5013.45
MRT,2002,5434.68
MRT,2003,5862.04
MRT,2004,5944.11
MRT,2005,6281.11
MRT,2006,8775.84
MRT,2007,8836.07
MRT,2008,8633.36
MRT,2009,9085.4
MRT,2010,10636.12
MRT,2011,11853.78
MUS,1950,2004.34
MUS,1951,2084.56
MUS,1952,2172.08
MUS,1953,2172.65
MUS,1954,2148.18
MUS,1955,2266.33
MUS,1956,2392.94
MUS,1957,2466.57
MUS,1958,2350.78
MUS,1959,2497.18
MUS,1960,2129.93
MUS,1961,2494.14
MUS,1962,2700.89
MUS,1963,3308.35
MUS,1964,3508.22
MUS,1965,3097.01
MUS,1966,3263.21
MUS,1967,3315.1
MUS,1968,2788.16
MUS,1969,2862.77
MUS,1970,3182.25
MUS,1971,3273.46
MUS,1972,3521.13
MUS,1973,3635.05
MUS,1974,3908.65
MUS,1975,3780.95
MUS,1976,4758.53
MUS,1977,4842.11
MUS,1978,4950.13
MUS,1979,5022.6
MUS,1980,4640.5
MUS,1981,4658.31
MUS,1982,5016.3
MUS,1983,5233.93
MUS,1984,5361.72
MUS,1985,5661.58
MUS,1986,6665.6
MUS,1987,7549.17
MUS,1988,7786.86
MUS,1989,8100.39
MUS,1990,8803.42
MUS,1991,9426.05
MUS,1992,10189.59
MUS,1993,10709.06
MUS,1994,11382.56
MUS,1995,12563.15
MUS,1996,13997
MUS,1997,13903.27
MUS,1998,14589.29
MUS,1999,14252.11
MUS,2000,14649.93
MUS,2001,14400.73
MUS,2002,14638.42
MUS,2003,14484.45
MUS,2004,14681.77
MUS,2005,13711.54
MUS,2006,14277.99
MUS,2007,15325.7
MUS,2008,15382.81
MUS,2009,15809.77
MUS,2010,15833.8
MUS,2011,16262.27
MWI,1950,
MWI,1951,
MWI,1952,
MWI,1953,
MWI,1954,1562.48
MWI,1955,1668.72
MWI,1956,1784.57
MWI,1957,1931.52
MWI,1958,1967.72
MWI,1959,1907.08
MWI,1960,2091.41
MWI,1961,2140.04
MWI,1962,2185.06
MWI,1963,2229.43
MWI,1964,2221.16
MWI,1965,2580.81
MWI,1966,2927.43
MWI,1967,3004.87
MWI,1968,3095.47
MWI,1969,3350.95
MWI,1970,3520.82
MWI,1971,3997.94
MWI,1972,4374.36
MWI,1973,4210.5
MWI,1974,4459.98
MWI,1975,4647.43
MWI,1976,4757.05
MWI,1977,4802.61
MWI,1978,4901.27
MWI,1979,4644.44
MWI,1980,4786.01
MWI,1981,5086.94
MWI,1982,5373.45
MWI,1983,5787.87
MWI,1984,6331.29
MWI,1985,7043.06
MWI,1986,6585.93
MWI,1987,6298.49
MWI,1988,5982.68
MWI,1989,6467.68
MWI,1990,6330.45
MWI,1991,6902.83
MWI,1992,6258.41
MWI,1993,6775.66
MWI,1994,7468.36
MWI,1995,7575.34
MWI,1996,7048.29
MWI,1997,7801.49
MWI,1998,7411.17
MWI,1999,7317.41
MWI,2000,7433.14
MWI,2001,7046.16
MWI,2002,7515.52
MWI,2003,7842.89
MWI,2004,8321.9
MWI,2005,8636.85
MWI,2006,9956.6
MWI,2007,11986.13
MWI,2008,12199.25
MWI,2009,13248.23
MWI,2010,14272.7
MWI,2011,15166.1
MYS,1950,
MYS,1951,
MYS,1952,
MYS,1953,
MYS,1954,
MYS,1955,15550.94
MYS,1956,15630.72
MYS,1957,15281.91
MYS,1958,14756.73
MYS,1959,17728.68
MYS,1960,19620.67
MYS,1961,19544.34
MYS,1962,20427.23
MYS,1963,21250.72
MYS,1964,22523.36
MYS,1965,24667.98
MYS,1966,25912.56
MYS,1967,26048.78
MYS,1968,26791.93
MYS,1969,29425.78
MYS,1970,30983.56
MYS,1971,37348.56
MYS,1972,39767.31
MYS,1973,48737.85
MYS,1974,54209.22
MYS,1975,51806.47
MYS,1976,61918.39
MYS,1977,67656.76
MYS,1978,70906.59
MYS,1979,79919.93
MYS,1980,86709.23
MYS,1981,87241.38
MYS,1982,91439.06
MYS,1983,97948.8
MYS,1984,109451.41
MYS,1985,104502.34
MYS,1986,95530.77
MYS,1987,104342.4
MYS,1988,114791.95
MYS,1989,123405.6
MYS,1990,133831.97
MYS,1991,145942.91
MYS,1992,159008.44
MYS,1993,175709.8
MYS,1994,194075.81
MYS,1995,216481.33
MYS,1996,239905.48
MYS,1997,255413.19
MYS,1998,243733.33
MYS,1999,260887.88
MYS,2000,281851.94
MYS,2001,277734.38
MYS,2002,294772.94
MYS,2003,317957.44
MYS,2004,345818.56
MYS,2005,375504.91
MYS,2006,399940.56
MYS,2007,425063.81
MYS,2008,466952.09
MYS,2009,449917.44
MYS,2010,475673.5
MYS,2011,506167.16
NAM,1950,
NAM,1951,
NAM,1952,
NAM,1953,
NAM,1954,
NAM,1955,
NAM,1956,
NAM,1957,
NAM,1958,
NAM,1959,
NAM,1960,2322.38
NAM,1961,2315.41
NAM,1962,2629.88
NAM,1963,2833
NAM,1964,3269.49
NAM,1965,3480.79
NAM,1966,3677.48
NAM,1967,3550.6
NAM,1968,3669.82
NAM,1969,3898.92
NAM,1970,4067.98
NAM,1971,4283.96
NAM,1972,4369.66
NAM,1973,4536.13
NAM,1974,4867.75
NAM,1975,4962.3
NAM,1976,5006.66
NAM,1977,5104.07
NAM,1978,5159.01
NAM,1979,5251.36
NAM,1980,6176.78
NAM,1981,5507.5
NAM,1982,5279.99
NAM,1983,5041.18
NAM,1984,5048.48
NAM,1985,5358.56
NAM,1986,5239.7
NAM,1987,6300.9
NAM,1988,6834.69
NAM,1989,7000.61
NAM,1990,6696.06
NAM,1991,6354.52
NAM,1992,6744.53
NAM,1993,6454.68
NAM,1994,7282.62
NAM,1995,7266
NAM,1996,7848.28
NAM,1997,8110.27
NAM,1998,8530.95
NAM,1999,8746.85
NAM,2000,9327.64
NAM,2001,9720.11
NAM,2002,10154.41
NAM,2003,10162.22
NAM,2004,11282.91
NAM,2005,11752.55
NAM,2006,13079.18
NAM,2007,13692.13
NAM,2008,14484.71
NAM,2009,14236.15
NAM,2010,15098.86
NAM,2011,15515.74
NER,1950,
NER,1951,
NER,1952,
NER,1953,
NER,1954,
NER,1955,
NER,1956,
NER,1957,
NER,1958,
NER,1959,
NER,1960,4511.6
NER,1961,4797.14
NER,1962,5308.21
NER,1963,5861.42
NER,1964,5706
NER,1965,5900.68
NER,1966,5791.49
NER,1967,5868.88
NER,1968,5983.6
NER,1969,5417.25
NER,1970,5700.65
NER,1971,5916.81
NER,1972,5775.47
NER,1973,4980.95
NER,1974,5570.66
NER,1975,4809.87
NER,1976,5141.34
NER,1977,5683.95
NER,1978,5823.35
NER,1979,6969.43
NER,1980,7246.89
NER,1981,6701.64
NER,1982,6877.54
NER,1983,6869.78
NER,1984,5280.81
NER,1985,5797.95
NER,1986,5823.08
NER,1987,5780.38
NER,1988,5864.22
NER,1989,5764.6
NER,1990,6005.93
NER,1991,6029.86
NER,1992,5993.56
NER,1993,5941.6
NER,1994,6061.82
NER,1995,6473.04
NER,1996,6540.51
NER,1997,6588.96
NER,1998,7302.6
NER,1999,7342.85
NER,2000,7100.23
NER,2001,7690.94
NER,2002,8076.13
NER,2003,8354.86
NER,2004,8202.58
NER,2005,8549.25
NER,2006,8973.97
NER,2007,9245.62
NER,2008,9514.64
NER,2009,9421.54
NER,2010,10118.71
NER,2011,10456.88
NGA,1950,34602.02
NGA,1951,37053.25
NGA,1952,41211.41
NGA,1953,41647.42
NGA,1954,45558.09
NGA,1955,47370.55
NGA,1956,46274.98
NGA,1957,48233.21
NGA,1958,52186.34
NGA,1959,57764.87
NGA,1960,67225.98
NGA,1961,65754.43
NGA,1962,67450.88
NGA,1963,72760.45
NGA,1964,77217.26
NGA,1965,79185.04
NGA,1966,73524.41
NGA,1967,64259.43
NGA,1968,67259.45
NGA,1969,87116.63
NGA,1970,98227.17
NGA,1971,113897.72
NGA,1972,123640.42
NGA,1973,120787.13
NGA,1974,139975.64
NGA,1975,132950.11
NGA,1976,145629
NGA,1977,161696.27
NGA,1978,154797
NGA,1979,145060.81
NGA,1980,140209.33
NGA,1981,138780.78
NGA,1982,130348.28
NGA,1983,120877.84
NGA,1984,118710.02
NGA,1985,131550.56
NGA,1986,68678.57
NGA,1987,47336.2
NGA,1988,40623.81
NGA,1989,42629.75
NGA,1990,39647.38
NGA,1991,36426.78
NGA,1992,33790.64
NGA,1993,29203.37
NGA,1994,24624.94
NGA,1995,24774.67
NGA,1996,25778.54
NGA,1997,27646.98
NGA,1998,26938.07
NGA,1999,34814.93
NGA,2000,53118.43
NGA,2001,65982.32
NGA,2002,81594.44
NGA,2003,116659.95
NGA,2004,178435.42
NGA,2005,271573.34
NGA,2006,281456.59
NGA,2007,352780.78
NGA,2008,358062.19
NGA,2009,380384.72
NGA,2010,412769.19
NGA,2011,474796
NLD,1950,64975.09
NLD,1951,66910.21
NLD,1952,73493.43
NLD,1953,79434.95
NLD,1954,82162.34
NLD,1955,90750.83
NLD,1956,94465.74
NLD,1957,96462.21
NLD,1958,98161.48
NLD,1959,103610.82
NLD,1960,110200.86
NLD,1961,113949.66
NLD,1962,120305.94
NLD,1963,125688.63
NLD,1964,135275.11
NLD,1965,145558.97
NLD,1966,151015.75
NLD,1967,160535.78
NLD,1968,174026.16
NLD,1969,182640.02
NLD,1970,193447.8
NLD,1971,203524.47
NLD,1972,212618.53
NLD,1973,228587.72
NLD,1974,237974.58
NLD,1975,241499.66
NLD,1976,253774.17
NLD,1977,259507.67
NLD,1978,266968.69
NLD,1979,269499.22
NLD,1980,277745.19
